course_id,neg_count,pos_count,num_chapters,n_videos,n_exercises,n_problems,n_users_content_interaction,assignment_coverage,video_coverage,discussion_coverage,problems_attempted,attempts_total,correct_total,correct_rate_course,comments_total,commenters_total,views_total,viewers_total,unique_videos_viewed,enrollment_count,num_inactive_users,inactive_rate,avg_video_duration_sec,avg_exercise_correct_rate_course,avg_exercise_attempt_rate_course,avg_video_access_rate_course,qs_rank,progress_ratio,CQS_num
C_735431,0,0,8,32,23,86,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,912,912.0,1.0,867.60990625,0.0,0.0,0.0,,0.0,0
C_948412,3,0,8,188,21,87,13.0,0.0,0,1.0,0,0,0,0.0,21.0,13.0,0.0,0.0,0,14899,14886.0,0.9991274582186724,,0.0,0.0,0.0,20.0,0.0,1
C_1755907,0,0,8,32,35,37,10.0,0.0,1,0.0,27,38,10,0.0,0.0,0.0,14.0,10.0,6,243,233.0,0.9588477366255144,487.93996774193545,0.0,0.0,0.04375,20.0,0.0,1
C_681515,0,0,5,10,1,35,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,18,18.0,1.0,,0.0,0.0,0.0,205.0,0.0,0
C_756642,2,42,6,52,5,34,157.0,0.0,1,1.0,34,1836,1170,0.0,164.0,73.0,312.0,85.0,49,14074,13917.0,0.9888446781298847,772.5273076923077,0.6057741717376606,0.64,0.0647058823529411,14.0,0.0,1
C_1886688,0,0,6,49,6,52,2.0,0.0,1,0.0,37,37,23,0.0,0.0,0.0,4.0,2.0,1,58,56.0,0.9655172413793104,770.94975,0.0,0.0,0.0408163265306122,,0.0,2
C_696977,0,0,5,53,11,11,5.0,0.0,0,1.0,0,0,0,0.0,6.0,5.0,0.0,0.0,0,4405,4400.0,0.9988649262202044,,0.0,0.0,0.0,,0.0,1
C_1864065,0,0,8,39,46,170,6.0,0.0,1,1.0,170,287,239,0.0,7.0,2.0,17.0,4.0,5,157,151.0,0.961783439490446,,0.0,0.0,0.1089743589743589,,0.0,1
C_2329163,0,0,4,64,37,37,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,,0.0,0.0,0.0,,0.0,0
C_697169,1,2,8,24,16,230,6.0,0.0,0,1.0,0,0,0,0.0,10.0,6.0,0.0,0.0,0,2519,2513.0,0.997618102421596,541.610125,0.0,0.0,0.0,431.0,0.0,1
C_697162,0,0,6,32,34,107,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,282,282.0,1.0,501.8774838709677,0.0,0.0,0.0,,0.0,0
C_680741,3,3,7,82,6,45,18.0,0.0,1,1.0,0,0,0,0.0,36.0,17.0,5.0,1.0,5,6599,6581.0,0.9972723139869676,564.0054268292683,0.0,0.0,0.0609756097560975,20.0,0.0,1
C_735401,0,0,7,40,13,247,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,114,114.0,1.0,449.466925,0.0,0.0,0.0,141.0,0.0,0
C_677047,9,29,10,64,10,47,41.0,0.0,0,1.0,0,0,0,0.0,627.0,41.0,0.0,0.0,0,15795,15754.0,0.9974042418486864,660.9287118644069,0.0,0.0,0.0,20.0,0.0,1
C_2316362,0,0,13,144,55,309,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4,4.0,1.0,494.3758531468532,0.0,0.0,0.0,20.0,0.0,0
C_2336793,0,0,9,85,5,55,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,625.0459761904762,0.0,0.0,0.0,,0.0,0
C_680771,0,1,5,23,9,19,3.0,0.0,0,1.0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,9705,9702.0,0.9996908809891808,,0.0,0.0,0.0,20.0,0.0,1
C_1771159,0,0,6,49,6,25,5.0,0.0,1,0.0,10,10,2,0.0,0.0,0.0,15.0,5.0,10,106,101.0,0.9528301886792452,581.1131224489797,0.0,0.0,0.0612244897959183,,0.0,0
C_1814539,0,0,20,58,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,622.025224137931,0.0,0.0,0.0,20.0,0.0,0
C_1928986,0,0,9,54,12,100,2.0,0.0,1,0.0,27,27,0,0.0,0.0,0.0,3.0,2.0,2,201,199.0,0.9900497512437813,,0.0,0.0,0.0277777777777777,,0.0,0
C_735263,0,0,11,59,10,111,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3,3.0,1.0,499.3445614035088,0.0,0.0,0.0,511.0,0.0,0
C_907951,0,0,5,36,5,94,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,585,585.0,1.0,,0.0,0.0,0.0,,0.0,0
C_1801907,0,0,10,49,8,84,8.0,0.0,1,0.0,77,281,166,0.0,0.0,0.0,28.0,7.0,19,382,374.0,0.9790575916230366,,0.875,0.125,0.0787172011661807,,0.0,2
C_696794,0,0,17,120,16,158,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4,4.0,1.0,318.212,0.0,0.0,0.0,396.0,0.0,0
C_936983,0,4,5,15,15,41,15.0,0.0,0,1.0,0,0,0,0.0,46.0,15.0,0.0,0.0,0,2078,2063.0,0.992781520692974,1111.3682,0.0,0.0,0.0,,0.0,1
C_697011,2,12,9,36,36,304,14.0,0.0,0,1.0,0,0,0,0.0,26.0,14.0,0.0,0.0,0,5826,5812.0,0.9975969790593888,,0.0,0.0,0.0,,0.0,1
C_943250,1,9,5,17,18,115,37.0,0.0,0,1.0,0,0,0,0.0,54.0,37.0,0.0,0.0,0,13991,13954.0,0.9973554427846472,564.5028235294118,0.0,0.0,0.0,20.0,0.0,1
C_1774989,0,0,3,42,4,41,1.0,0.0,1,0.0,17,17,12,0.0,0.0,0.0,4.0,1.0,4,101,100.0,0.99009900990099,488.79100000000005,0.0,0.0,0.0952380952380952,,0.0,2
C_1925905,0,0,11,54,54,93,27.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,102.0,27.0,1,219,192.0,0.8767123287671232,513.2417222222222,0.0,0.0,0.0658436213991769,,0.0,0
C_681764,0,0,10,92,10,20,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,164.21800000000002,0.0,0.0,0.0,,0.0,0
C_681197,0,0,6,64,7,160,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,132,132.0,1.0,,0.0,0.0,0.0,1001.0,0.0,0
C_680747,4,4,10,40,11,136,8.0,0.0,1,1.0,136,1153,646,0.0,13.0,7.0,1.0,1.0,1,2918,2910.0,0.9972583961617546,434.641,0.0,0.0,0.025,,0.0,2
C_948239,0,0,3,29,26,109,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,406,406.0,1.0,,0.0,0.0,0.0,,0.0,0
C_1711861,0,0,9,23,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,15,15.0,1.0,,0.0,0.0,0.0,,0.0,0
C_694160,2,6,7,72,28,261,6.0,0.0,0,1.0,0,0,0,0.0,9.0,6.0,0.0,0.0,0,1392,1386.0,0.9956896551724138,465.80340740740746,0.0,0.0,0.0,,0.0,1
C_837279,0,0,8,84,53,194,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,489.0,0.0,0
C_1761369,0,0,8,40,40,201,19.0,0.0,1,1.0,136,189,110,0.0,1.0,1.0,32.0,16.0,3,214,195.0,0.911214953271028,916.81909375,0.7528409090909092,0.45,0.0499999999999999,,0.0,1
C_1846545,0,0,10,62,10,79,0.0,0.0,0,0.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0,2668,2668.0,1.0,684.7081935483872,0.0,0.0,0.0,430.0,0.0,0
C_948265,0,8,9,37,8,440,48.0,0.0,1,1.0,0,0,0,0.0,221.0,47.0,1.0,1.0,1,9227,9179.0,0.9947978757992848,,0.0,0.0,0.027027027027027,,0.0,1
C_948426,0,0,6,29,3,15,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1251,1251.0,1.0,,0.0,0.0,0.0,,0.0,0
C_680819,5,5,14,44,14,89,16.0,0.0,1,1.0,89,519,369,0.0,29.0,10.0,14.0,6.0,5,3122,3106.0,0.9948750800768738,,0.0,0.0,0.053030303030303,271.0,0.0,2
C_2196043,0,0,9,9,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,12,12.0,1.0,,0.0,0.0,0.0,,0.0,0
C_735351,148,778,9,38,9,69,1143.0,0.0,0,1.0,0,0,0,0.0,3751.0,1143.0,0.0,0.0,0,45079,43936.0,0.974644512966126,940.1458378378378,0.0,0.0,0.0,20.0,0.0,1
C_1410096,0,0,14,43,18,110,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,179,179.0,1.0,,0.0,0.0,0.0,,0.0,0
C_1811835,0,0,15,142,145,231,3.0,0.0,1,0.0,6,9,6,0.0,0.0,0.0,4.0,3.0,2,182,179.0,0.9835164835164836,615.3594788732395,0.0,0.0,0.0093896713615023,431.0,0.0,0
C_1771170,0,0,12,15,12,60,8.0,0.0,1,0.0,60,175,130,0.0,0.0,0.0,13.0,8.0,2,229,221.0,0.965065502183406,,0.0,0.0,0.1083333333333333,,0.0,2
C_2266754,0,0,9,31,34,143,15.0,0.0,0,0.0,24,42,38,0.0,0.0,0.0,26.0,15.0,0,341,326.0,0.9560117302052786,,0.0,0.0,0.0516129032258064,,0.0,0
C_1771543,0,0,16,105,25,285,3.0,0.0,1,0.0,100,635,512,0.0,0.0,0.0,1.0,1.0,1,1423,1420.0,0.9978917779339423,456.6044230769231,0.8500000000000001,0.18,0.0095238095238095,431.0,0.0,1
C_697212,0,0,13,25,25,244,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,150,150.0,1.0,855.8448,0.0,0.0,0.0,547.0,0.0,0
C_696821,0,1,5,17,19,40,30.0,0.0,0,1.0,1,1,0,0.0,175.0,30.0,0.0,0.0,0,2415,2385.0,0.9875776397515528,505.225,0.0,0.0,0.0,205.0,0.0,1
C_694143,21,36,10,35,29,153,52.0,0.0,0,1.0,0,0,0,0.0,165.0,52.0,0.0,0.0,0,7715,7663.0,0.9932598833441348,671.7973333333334,0.0,0.0,0.0,20.0,0.0,1
C_2141861,0,0,8,49,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,20,20.0,1.0,,0.0,0.0,0.0,,0.0,0
C_681701,0,0,5,18,5,55,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,140,140.0,1.0,,0.0,0.0,0.0,,0.0,0
C_682503,0,0,10,25,10,55,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,20,20.0,1.0,,0.0,0.0,0.0,,0.0,0
C_682581,0,0,12,62,35,224,6.0,0.0,0,1.0,33,33,1,0.0,12.0,5.0,0.0,0.0,0,3588,3582.0,0.9983277591973244,,0.2980769230769231,0.3142857142857143,0.0,547.0,0.0,2
C_949439,2,2,5,83,8,21,17.0,0.0,1,1.0,21,372,249,0.0,9.0,7.0,56.0,11.0,41,179,162.0,0.905027932960894,,0.4,0.375,0.0602409638554216,901.0,0.0,0
C_1891047,0,0,24,39,24,148,9.0,0.0,1,0.0,144,174,80,0.0,0.0,0.0,18.0,9.0,9,152,143.0,0.9407894736842104,,0.0,0.0,0.0512820512820512,,0.0,2
C_2266753,0,0,6,18,6,70,39.0,0.0,0,0.0,70,110,76,0.0,0.0,0.0,87.0,39.0,0,133,94.0,0.706766917293233,,0.0,0.0,0.1225071225071225,,0.0,2
C_677136,6,22,10,83,79,235,62.0,0.0,1,1.0,235,3407,2438,0.0,103.0,34.0,108.0,23.0,62,8196,8134.0,0.9924353343094192,,0.6142603359173127,0.0675105485232067,0.0555264536406495,271.0,0.0,1
C_948219,1,1,14,56,14,144,4.0,0.0,0,1.0,0,0,0,0.0,5.0,4.0,0.0,0.0,0,4700,4696.0,0.9991489361702128,609.9526226415095,0.0,0.0,0.0,701.0,0.0,1
C_696846,0,0,14,54,13,87,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,119,119.0,1.0,,0.0,0.0,0.0,,0.0,0
C_694141,0,0,8,45,36,152,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1067,1067.0,1.0,825.3400681818183,0.0,0.0,0.0,,0.0,0
C_947768,0,0,12,72,59,144,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,,0.0,0
C_696651,0,0,16,84,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,139,139.0,1.0,722.0874523809523,0.0,0.0,0.0,20.0,0.0,0
C_682820,0,0,10,28,10,38,3.0,0.0,0,1.0,38,186,102,0.0,16.0,3.0,0.0,0.0,0,1837,1834.0,0.9983669025585192,,0.0,0.0,0.0,,0.0,2
C_786631,0,2,5,34,33,148,50.0,0.0,0,1.0,148,4087,3496,0.0,692.0,46.0,0.0,0.0,0,8193,8143.0,0.9938972293421212,524.4894411764706,0.8268641795267182,0.4424242424242424,0.0,,0.0,1
C_758221,1,2,9,91,8,531,37.0,0.0,0,1.0,0,0,0,0.0,225.0,37.0,0.0,0.0,0,11065,11028.0,0.9966561229100768,225.681,0.0,0.0,0.0,1001.0,0.0,1
C_697307,50,38,32,104,30,567,153.0,0.0,0,1.0,0,0,0,0.0,1424.0,153.0,0.0,0.0,0,9002,8849.0,0.983003776938458,,0.0,0.0,0.0,,0.0,0
C_1814525,0,0,14,52,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,800.4556923076923,0.0,0.0,0.0,20.0,0.0,0
C_2059947,0,0,16,42,16,250,8.0,0.0,1,0.0,134,134,82,0.0,0.0,0.0,32.0,8.0,2,65,57.0,0.8769230769230769,,0.8978723404255319,0.9375,0.0892857142857142,316.0,0.0,1
C_1750781,0,1,5,72,4,57,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,117,116.0,0.9914529914529916,,0.0,0.0,0.0,,0.0,1
C_2341406,0,0,4,25,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,,0.0,0.0,0.0,205.0,0.0,0
C_2341274,0,0,8,114,48,102,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,503.4482352941176,0.0,0.0,0.0,20.0,0.0,0
C_2308111,0,0,5,37,17,103,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,8,8.0,1.0,,0.0,0.0,0.0,,0.0,0
C_680835,0,0,10,93,113,170,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,680,680.0,1.0,424.6277419354839,0.0,0.0,0.0,,0.0,0
C_2297233,0,0,16,31,16,155,1.0,0.0,0,1.0,50,72,56,0.0,1.0,1.0,0.0,0.0,0,99,98.0,0.98989898989899,,0.0,0.0,0.0,,0.0,1
C_854902,0,0,14,76,13,65,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,276,276.0,1.0,334.59507246376813,0.0,0.0,0.0,271.0,0.0,0
C_1912477,0,0,3,95,0,0,3.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,11.0,3.0,8,10,7.0,0.7,,0.0,0.0,0.0385964912280701,,0.0,0
C_1741534,0,2,9,49,5,11,10.0,0.0,0,1.0,0,0,0,0.0,21.0,10.0,0.0,0.0,0,5848,5838.0,0.9982900136798906,566.2037142857143,0.0,0.0,0.0,,0.0,1
C_697038,0,0,5,8,14,73,4.0,0.0,0,1.0,0,0,0,0.0,22.0,4.0,0.0,0.0,0,1780,1776.0,0.997752808988764,220.0228571428572,0.0,0.0,0.0,12.0,0.0,1
C_696692,1,16,9,104,9,135,17.0,0.0,0,1.0,0,0,0,0.0,96.0,17.0,0.0,0.0,0,6382,6365.0,0.9973362582262614,500.42926213592233,0.0,0.0,0.0,39.0,0.0,1
C_707035,8,62,13,83,11,106,132.0,0.0,1,1.0,106,1774,1313,0.0,242.0,67.0,465.0,65.0,82,11239,11107.0,0.9882551828454488,481.4068625,0.0,0.0,0.082483781278962,20.0,0.0,1
C_2297232,0,0,17,32,16,119,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,5,5.0,1.0,,0.0,0.0,0.0,,0.0,0
C_681481,0,0,14,75,55,355,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,392.3467567567568,0.0,0.0,0.0,205.0,0.0,0
C_694162,0,2,15,122,65,471,7.0,0.0,0,1.0,0,0,0,0.0,14.0,7.0,0.0,0.0,0,4173,4166.0,0.9983225497244188,,0.0,0.0,0.0,489.0,0.0,1
C_681033,0,0,12,78,11,126,9.0,0.0,0,1.0,0,0,0,0.0,24.0,9.0,0.0,0.0,0,1700,1691.0,0.9947058823529412,,0.0,0.0,0.0,,0.0,1
C_758997,7,21,7,116,23,556,54.0,0.0,1,1.0,48,50,39,0.0,132.0,29.0,111.0,27.0,26,1992,1938.0,0.9728915662650602,,0.0,0.0,0.0344827586206896,,0.0,0
C_680820,0,0,6,138,3,73,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,3.0,1.0,0,4958,4957.0,0.9997983057684552,,0.0,0.0,0.0217391304347826,,0.0,0
C_677129,0,1,6,52,6,22,9.0,0.0,1,1.0,22,27,0,0.0,10.0,7.0,46.0,2.0,44,2072,2063.0,0.9956563706563708,,0.0,0.0,0.4326923076923077,,0.0,1
C_676820,1,7,15,100,15,150,10.0,0.0,0,1.0,0,0,0,0.0,18.0,10.0,0.0,0.0,0,8458,8448.0,0.9988176873965476,335.56047,0.0,0.0,0.0,20.0,0.0,1
C_707373,8,20,7,71,7,308,75.0,0.0,0,1.0,0,0,0,0.0,212.0,74.0,0.0,0.0,0,29316,29241.0,0.9974416700777732,,0.4431137724550898,1.0,0.0,377.0,0.0,1
C_696998,0,3,6,47,39,98,30.0,0.0,0,1.0,6,6,6,0.0,49.0,25.0,20.0,5.0,0,10078,10048.0,0.9970232188926376,,0.0,0.0,0.0808510638297872,,0.0,0
C_2328491,0,0,12,15,12,60,0.0,0.0,0,0.0,60,80,75,0.0,0.0,0.0,0.0,0.0,0,10,10.0,1.0,,0.0,0.0,0.0,,0.0,2
C_1779849,0,0,8,41,7,145,7.0,0.0,1,0.0,2,2,1,0.0,0.0,0.0,17.0,6.0,7,769,762.0,0.9908972691807544,,0.5333333333333333,0.1428571428571428,0.0691056910569105,,0.0,0
C_2180244,0,0,6,6,0,0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,0,11,10.0,0.9090909090909092,,0.0,0.0,0.1666666666666666,,0.0,0
C_696912,0,2,12,47,12,181,14.0,0.0,0,1.0,0,0,0,0.0,74.0,14.0,0.0,0.0,0,1114,1100.0,0.9874326750448832,534.6035957446808,0.0,0.0,0.0,,0.0,1
C_947162,0,0,14,97,14,56,37.0,0.0,0,0.0,56,64,59,0.0,0.0,0.0,216.0,37.0,0,202,165.0,0.8168316831683168,,1.0,0.0714285714285714,0.0543326831986625,,0.0,2
C_696829,0,0,13,57,45,100,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,577,577.0,1.0,,0.0,0.0,0.0,,0.0,0
C_697653,0,1,14,151,65,563,3.0,0.0,0,1.0,0,0,0,0.0,5.0,3.0,0.0,0.0,0,488,485.0,0.9938524590163934,278.8010939597316,0.0,0.0,0.0,,0.0,1
C_681664,0,0,12,176,12,180,2.0,0.0,0,1.0,45,167,144,0.0,3.0,1.0,0.0,0.0,0,1793,1791.0,0.9988845510317904,,0.9888888888888888,1.0,0.0,,0.0,1
C_696932,0,0,2,99,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,5,5.0,1.0,,0.0,0.0,0.0,205.0,0.0,0
C_676648,8,10,16,155,0,0,48.0,0.0,1,1.0,0,0,0,0.0,62.0,30.0,113.0,19.0,49,4443,4395.0,0.9891964888588792,229.0314183006536,0.0,0.0,0.0376910016977928,1.0,0.0,0
C_697034,69,246,32,128,32,468,308.0,0.0,0,1.0,0,0,0,0.0,872.0,308.0,0.0,0.0,0,44291,43983.0,0.9930459912849112,918.381875,0.0,0.0,0.0,20.0,0.0,0
C_682620,0,19,6,88,19,166,6.0,0.0,0,1.0,0,0,0,0.0,74.0,6.0,0.0,0.0,0,7487,7481.0,0.9991986109256044,353.26465853658533,0.0,0.0,0.0,,0.0,1
C_800360,0,1,10,27,10,109,21.0,0.0,0,1.0,0,0,0,0.0,60.0,21.0,0.0,0.0,0,10069,10048.0,0.9979143907041416,849.9523703703703,0.0,0.0,0.0,,0.0,1
C_2323401,0,0,10,31,10,24,1.0,0.0,0,1.0,1,1,1,0.0,1.0,1.0,0.0,0.0,0,111,110.0,0.990990990990991,,0.0,0.0,0.0,,0.0,0
C_697043,0,0,9,63,12,316,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,,0.0,0.0,0.0,448.0,0.0,0
C_696487,4,2,7,51,12,87,8.0,0.0,0,1.0,0,0,0,0.0,16.0,8.0,0.0,0.0,0,2312,2304.0,0.9965397923875432,197.8443137254902,0.0,0.0,0.0,82.0,0.0,1
C_879045,2,1,13,44,13,130,21.0,0.0,0,1.0,0,0,0,0.0,95.0,21.0,0.0,0.0,0,16004,15983.0,0.9986878280429892,586.8951627906977,0.0,0.0,0.0,,0.0,1
C_1750780,0,4,6,51,19,163,15.0,0.0,0,1.0,0,0,0,0.0,67.0,15.0,0.0,0.0,0,1805,1790.0,0.9916897506925209,723.5640833333333,0.0,0.0,0.0,,0.0,0
C_681509,0,0,1,8,1,32,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,6,6.0,1.0,,0.0,0.0,0.0,,0.0,0
C_1764867,0,0,8,124,55,92,1.0,0.0,1,0.0,1,1,0,0.0,0.0,0.0,1.0,1.0,1,108,107.0,0.9907407407407408,187.1855,0.0,0.0,0.0080645161290322,12.0,0.0,0
C_1778561,0,0,12,12,12,21,5.0,0.0,1,0.0,2,3,2,0.0,0.0,0.0,7.0,5.0,3,214,209.0,0.9766355140186916,,0.0,0.0,0.1166666666666666,,0.0,0
C_682229,0,0,8,48,45,89,1.0,0.0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,1392,1391.0,0.9992816091954024,,0.0,0.0,0.0,547.0,0.0,0
C_735186,0,0,8,39,10,59,3.0,0.0,0,1.0,50,175,99,0.0,2.0,2.0,0.0,0.0,0,872,869.0,0.9965596330275228,,0.5,0.2,0.0,,0.0,2
C_1944731,0,0,11,109,11,117,2.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,2.0,2.0,1,65,63.0,0.9692307692307692,257.41348623853213,0.0,0.0,0.0091743119266055,,0.0,0
C_696903,0,0,5,89,8,83,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1340,1340.0,1.0,664.6823483146068,0.0,0.0,0.0,20.0,0.0,0
C_785161,1,0,13,67,13,129,4.0,0.0,1,1.0,0,0,0,0.0,12.0,3.0,1.0,1.0,1,641,637.0,0.9937597503900156,650.5357611940299,0.0,0.0,0.0149253731343283,,0.0,2
C_682816,1,2,6,42,8,34,4.0,0.0,0,1.0,0,0,0,0.0,5.0,4.0,0.0,0.0,0,2434,2430.0,0.9983566146261298,552.0158378378378,0.0,0.0,0.0,,0.0,1
C_696817,0,1,7,82,60,336,3.0,0.0,0,1.0,0,0,0,0.0,37.0,3.0,0.0,0.0,0,2498,2495.0,0.9987990392313852,699.564512195122,0.0,0.0,0.0,20.0,0.0,1
C_746997,21,27,11,110,103,749,1393.0,0.0,1,1.0,749,52822,38769,0.0,280.0,139.0,4574.0,1176.0,101,26335,24942.0,0.9471046136320486,496.4239363636364,0.7522925786472996,0.119014596129714,0.0334260977118119,20.0,0.0,1
C_1842720,0,0,6,7,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,10,10.0,1.0,,0.0,0.0,0.0,,0.0,0
C_696981,0,0,10,59,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1568,1568.0,1.0,,0.0,0.0,0.0,547.0,0.0,0
C_1854892,0,0,8,34,7,41,8.0,0.0,1,1.0,39,90,31,0.0,1.0,1.0,16.0,7.0,7,130,122.0,0.9384615384615383,807.0744705882353,0.0,0.0,0.0672268907563025,,0.0,2
C_697013,0,0,9,55,17,194,2.0,0.0,0,1.0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,955,953.0,0.9979057591623036,,0.0,0.0,0.0,448.0,0.0,0
C_734019,0,0,3,13,2,14,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,226,226.0,1.0,,0.0,0.0,0.0,497.0,0.0,0
C_696720,2,0,18,45,43,265,7.0,0.0,0,1.0,0,0,0,0.0,13.0,7.0,0.0,0.0,0,3712,3705.0,0.998114224137931,1260.5573333333334,0.0,0.0,0.0,621.0,0.0,0
C_1824934,0,2,12,32,12,173,9.0,0.0,1,1.0,168,229,155,0.0,3.0,2.0,21.0,8.0,15,301,292.0,0.9700996677740864,,0.0,0.0,0.08203125,,0.0,2
C_682684,0,0,7,26,6,102,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,381,381.0,1.0,,0.0,0.0,0.0,448.0,0.0,0
C_2199444,0,0,13,40,0,0,4.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,11.0,4.0,4,41,37.0,0.902439024390244,,0.0,0.0,0.06875,,0.0,0
C_696563,2,5,10,34,10,90,44.0,0.0,0,1.0,0,0,0,0.0,63.0,44.0,0.0,0.0,0,3429,3385.0,0.9871682706328376,584.7165555555555,0.0,0.0,0.0,,0.0,1
C_734054,1,1,6,19,6,274,8.0,0.0,0,1.0,0,0,0,0.0,10.0,8.0,0.0,0.0,0,3927,3919.0,0.9979628214922333,,0.0,0.0,0.0,20.0,0.0,1
C_735341,1,1,8,28,29,100,6.0,0.0,0,1.0,0,0,0,0.0,8.0,6.0,0.0,0.0,0,3612,3606.0,0.9983388704318936,756.2175,0.0,0.0,0.0,,0.0,1
C_682462,0,0,15,35,37,137,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,30,30.0,1.0,336.97132142857146,0.0,0.0,0.0,12.0,0.0,0
C_654554,0,0,10,82,17,169,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,47,47.0,1.0,1017.2166071428572,0.0,0.0,0.0,20.0,0.0,0
C_1741502,0,0,13,39,23,158,3.0,0.0,1,1.0,53,107,68,0.0,1.0,1.0,1.0,1.0,1,297,294.0,0.98989898989899,574.3864516129032,0.8333333333333334,0.0869565217391304,0.0256410256410256,,0.0,1
C_681100,0,0,7,36,7,42,2.0,0.0,0,1.0,0,0,0,0.0,6.0,2.0,0.0,0.0,0,781,779.0,0.997439180537772,,0.0,0.0,0.0,,0.0,1
